image_id,image_path,label_path,source_id,frame_index,timestamp_seconds,split,label_status,box_count,class_counts,annotation_formats,content_sha256
727fe79a22f034cd8f010ef610459cf202e3374c4c4431f6092cc74b278b848e,train/images/04dc922fb27f_frame_000013.jpg,train/labels/04dc922fb27f_frame_000013.txt,04dc922fb27f,13,6.5,train,labeled,46,0:4;1:12;2:30,bbox:46,
de86f778a90257db6ec1df49e23a9fc40dbf8558e9c5684f072603ed4b37eda1,train/images/04dc922fb27f_frame_000014.jpg,train/labels/04dc922fb27f_frame_000014.txt,04dc922fb27f,14,7.0,train,labeled,56,0:4;1:12;2:40,bbox:56,
d9b393383dd205cea30d5f37e55b04944fb758363ad51237be2014c82405f1a7,train/images/04dc922fb27f_frame_000015.jpg,train/labels/04dc922fb27f_frame_000015.txt,04dc922fb27f,15,7.5,train,labeled,48,0:4;1:11;2:33,bbox:48,
8ad82fdada3dd3a418300d3ab3a70f600f1e0fe0a020f486bc610641f8cb1451,train/images/04dc922fb27f_frame_000016.jpg,train/labels/04dc922fb27f_frame_000016.txt,04dc922fb27f,16,8.0,train,labeled,60,0:4;1:13;2:43,bbox:60,
bd209a30103024fb79380da9e3c209460f3f522a9cceee5864ab20c5f0740ddb,train/images/04dc922fb27f_frame_000017.jpg,train/labels/04dc922fb27f_frame_000017.txt,04dc922fb27f,17,8.5,train,labeled,60,0:5;1:11;2:44,bbox:60,
08e83b547135d6783cd56fa8600d29323cc52738a157e0a3ff96a073492bc753,train/images/04dc922fb27f_frame_000018.jpg,train/labels/04dc922fb27f_frame_000018.txt,04dc922fb27f,18,9.0,train,labeled,50,0:3;1:11;2:36,bbox:50,
10b16c42d89094f75b3c7684e075905223ccbfc366a7e7e10efd793e840ae1b0,train/images/04dc922fb27f_frame_000019.jpg,train/labels/04dc922fb27f_frame_000019.txt,04dc922fb27f,19,9.5,train,labeled,52,0:3;1:10;2:39,bbox:52,
0b1bd84e7b6209cd5e1894ae07df74b70bdf0e65b4a5013c642e43b0ef7fa95e,train/images/04dc922fb27f_frame_000020.jpg,train/labels/04dc922fb27f_frame_000020.txt,04dc922fb27f,20,10.0,train,labeled,48,0:3;1:13;2:32,bbox:48,
11c90801e4186d55a4e5cd8f59379e8be5ea263eeb31175788d249a0d93ebe05,train/images/04dc922fb27f_frame_000021.jpg,train/labels/04dc922fb27f_frame_000021.txt,04dc922fb27f,21,10.5,train,labeled,47,0:3;1:11;2:33,bbox:47,
27207a79605bab2cc8fe50aea2b4ae9e202c03525df3de561619ecde32f36130,train/images/04dc922fb27f_frame_000022.jpg,train/labels/04dc922fb27f_frame_000022.txt,04dc922fb27f,22,11.0,train,labeled,57,0:3;1:10;2:44,bbox:57,
d988380d157174e2c2ba39bcc39718e1657b2cb2b584db10d7cf3ea514e9e1c0,train/images/04dc922fb27f_frame_000023.jpg,train/labels/04dc922fb27f_frame_000023.txt,04dc922fb27f,23,11.5,train,labeled,57,0:5;1:10;2:41;3:1,bbox:57,
7d77696d0fbe743b14533baa396fe968c4070ad902a35bb254870a208f2fcc11,train/images/04dc922fb27f_frame_000024.jpg,train/labels/04dc922fb27f_frame_000024.txt,04dc922fb27f,24,12.0,train,labeled,50,0:5;1:10;2:35,bbox:50,
fc049f4ec9b57ef9b4cb6937a9f6b2b6f20c73f69ed7722385e3d5ea2dcbda12,train/images/04dc922fb27f_frame_000025.jpg,train/labels/04dc922fb27f_frame_000025.txt,04dc922fb27f,25,12.5,train,labeled,53,0:4;1:9;2:40,bbox:53,
758f22c57aa3bda985d9fc20c89761b9eb51f55cc9153c5c2ad774130d2e7f0a,train/images/04dc922fb27f_frame_000026.jpg,train/labels/04dc922fb27f_frame_000026.txt,04dc922fb27f,26,13.0,train,labeled,56,0:3;1:9;2:44,bbox:56,
5103345a5726bd33cf7a5da6f98aec8caea6ade476b8ecf94ff19ee19c544291,train/images/04dc922fb27f_frame_000027.jpg,train/labels/04dc922fb27f_frame_000027.txt,04dc922fb27f,27,13.5,train,labeled,57,0:3;1:10;2:44,bbox:57,
549f2ebec6546b1e0fcf2db193dba9ce69a37cfc3a4db619a39196ae50cea672,train/images/04dc922fb27f_frame_000028.jpg,train/labels/04dc922fb27f_frame_000028.txt,04dc922fb27f,28,14.0,train,labeled,48,0:3;1:8;2:37,bbox:48,
f92ccbedb6b51d6c175434d53abf970e210f42f232052208f42bd89ebca7ffb0,train/images/04dc922fb27f_frame_000029.jpg,train/labels/04dc922fb27f_frame_000029.txt,04dc922fb27f,29,14.5,train,labeled,55,0:3;1:10;2:42,bbox:55,
057d4ea32fba735b240c594de5a1632880b615b214a3329a37ad80e4996ae3fd,train/images/04dc922fb27f_frame_000030.jpg,train/labels/04dc922fb27f_frame_000030.txt,04dc922fb27f,30,15.0,train,labeled,57,0:4;1:10;2:41;3:2,bbox:57,
30858c24901f8307158c4eb63e4ba50573eb1a9c48d59ce5bd0c19ddad88d110,train/images/04dc922fb27f_frame_000031.jpg,train/labels/04dc922fb27f_frame_000031.txt,04dc922fb27f,31,15.5,train,labeled,47,0:3;1:10;2:34,bbox:47,
0c6a698437de2ca3426fd49ca4b0109c5422ea4866870fa6bc879eb5ea9f5007,train/images/04dc922fb27f_frame_000032.jpg,train/labels/04dc922fb27f_frame_000032.txt,04dc922fb27f,32,16.0,train,labeled,49,0:3;1:10;2:36,bbox:49,
a4cba083520fa4acd54290c045611d51f090b163b3d2a34f29e86570beb0f41c,train/images/04dc922fb27f_frame_000033.jpg,train/labels/04dc922fb27f_frame_000033.txt,04dc922fb27f,33,16.5,train,labeled,52,0:3;1:10;2:39,bbox:52,
f35585c6c84ca05146d8bd509e22f33756e86f2646a073709780b303ab46d3dd,train/images/04dc922fb27f_frame_000034.jpg,train/labels/04dc922fb27f_frame_000034.txt,04dc922fb27f,34,17.0,train,labeled,46,0:4;1:8;2:34,bbox:46,
f138068068816cdef1895f36039852ddeac61e1396dec4d3675d953f79262bf3,train/images/04dc922fb27f_frame_000035.jpg,train/labels/04dc922fb27f_frame_000035.txt,04dc922fb27f,35,17.5,train,labeled,53,0:3;1:13;2:37,bbox:53,
d4b7415ad8a39c32f1ab4194e9566ec7a88ba51970290f06c43a71e53a32b100,train/images/04dc922fb27f_frame_000036.jpg,train/labels/04dc922fb27f_frame_000036.txt,04dc922fb27f,36,18.0,train,labeled,53,0:4;1:12;2:37,bbox:53,
6bb90939bcc5f1f9efced07cb2c106502559312c768634ff203ab19d74a77d1f,train/images/04dc922fb27f_frame_000037.jpg,train/labels/04dc922fb27f_frame_000037.txt,04dc922fb27f,37,18.5,train,labeled,48,0:5;1:11;2:32,bbox:48,
097dc807dc811130e12b30cde4114edf0e059d4cf55c6aa844253e3a45301ec0,train/images/04dc922fb27f_frame_000038.jpg,train/labels/04dc922fb27f_frame_000038.txt,04dc922fb27f,38,19.0,train,labeled,49,0:3;1:14;2:32,bbox:49,
fb0017610b51a3b168f824c7d5936f419ab6f612092b76c5779af8158365916c,train/images/04dc922fb27f_frame_000039.jpg,train/labels/04dc922fb27f_frame_000039.txt,04dc922fb27f,39,19.5,train,labeled,53,0:3;1:14;2:36,bbox:53,
5f7cf1a8f3be92390f6769c31063fa4a00cd47bbd8abc03f208f59e75b50fc7e,train/images/04dc922fb27f_frame_000040.jpg,train/labels/04dc922fb27f_frame_000040.txt,04dc922fb27f,40,20.0,train,labeled,54,0:4;1:12;2:38,bbox:54,
70fe5e24fca164578a0a93ad373dfa4288294c8a308c2384a6445ba0b2e4c4c2,train/images/04dc922fb27f_frame_000041.jpg,train/labels/04dc922fb27f_frame_000041.txt,04dc922fb27f,41,20.5,train,labeled,49,0:3;1:13;2:33,bbox:49,
1a107fdd707a6d4e3e920fb36c585935d7660892d62e2c88c747c95ca3d8589f,train/images/04dc922fb27f_frame_000042.jpg,train/labels/04dc922fb27f_frame_000042.txt,04dc922fb27f,42,21.0,train,labeled,54,0:3;1:12;2:39,bbox:54,
34ac2fdf76f131f421f6ca85c523258dcc74d7703bd940216ddcd1f7171b1b7e,train/images/04dc922fb27f_frame_000043.jpg,train/labels/04dc922fb27f_frame_000043.txt,04dc922fb27f,43,21.5,train,labeled,55,0:3;1:10;2:42,bbox:55,
d552c7980d91623cb71151532b0d9def13a7d617b9163c6340185b37d4802acd,train/images/04dc922fb27f_frame_000044.jpg,train/labels/04dc922fb27f_frame_000044.txt,04dc922fb27f,44,22.0,train,labeled,54,0:3;1:12;2:39,bbox:54,
f62373a225651f8cff8bcc40069dbd44c926d77c478d89d7e521f8fb9d021b05,train/images/04dc922fb27f_frame_000045.jpg,train/labels/04dc922fb27f_frame_000045.txt,04dc922fb27f,45,22.5,train,labeled,56,0:4;1:9;2:43,bbox:56,
d1cc5bbdce9f31fa6719e354cc5d5f265e268ece3fd208c4f5b213a65417033e,train/images/04dc922fb27f_frame_000046.jpg,train/labels/04dc922fb27f_frame_000046.txt,04dc922fb27f,46,23.0,train,labeled,51,0:3;1:9;2:37;3:2,bbox:51,
9c758a95cfdb56c4828c0f21c85b8a0d302e382af7bdb1b9e7ead9aabb885148,train/images/04dc922fb27f_frame_000047.jpg,train/labels/04dc922fb27f_frame_000047.txt,04dc922fb27f,47,23.5,train,labeled,53,0:4;1:7;2:41;3:1,bbox:53,
7c76fd970d1fd57d0bbeaa9bbae95faef665225c75ddad0ac08a003f0a701ec6,train/images/04dc922fb27f_frame_000048.jpg,train/labels/04dc922fb27f_frame_000048.txt,04dc922fb27f,48,24.0,train,labeled,56,0:5;1:8;2:43,bbox:56,
e5de0ee2798b25bccd0dd0a86f0fb933e8c66e3ca3e4d7d6c9e9d743b7441c7a,train/images/04dc922fb27f_frame_000049.jpg,train/labels/04dc922fb27f_frame_000049.txt,04dc922fb27f,49,24.5,train,labeled,60,0:4;1:10;2:44;3:2,bbox:60,
0ce7359d6ac198ff4c4fe9b59cf4f432e51b3ae31a297c94be15bd81fc3f3892,train/images/04dc922fb27f_frame_000050.jpg,train/labels/04dc922fb27f_frame_000050.txt,04dc922fb27f,50,25.0,train,labeled,59,0:3;1:8;2:45;3:2;4:1,bbox:59,
36c17e10c2e84281e4080e9b1673e19dec1809f83681bbc3a3189ae73497edd5,train/images/04dc922fb27f_frame_000051.jpg,train/labels/04dc922fb27f_frame_000051.txt,04dc922fb27f,51,25.5,train,labeled,53,0:3;1:7;2:40;3:2;4:1,bbox:53,
dddb55efa1a625e1ec2fdaf5cfead02e2a225ed021766ee962833baa0f6c70ca,train/images/04dc922fb27f_frame_000052.jpg,train/labels/04dc922fb27f_frame_000052.txt,04dc922fb27f,52,26.0,train,labeled,53,0:3;1:8;2:39;3:2;4:1,bbox:53,
315c13cb6a7bcf2089d905e0090a0c39d949b436ff18ee21af193e5642a7138e,train/images/04dc922fb27f_frame_000053.jpg,train/labels/04dc922fb27f_frame_000053.txt,04dc922fb27f,53,26.5,train,labeled,53,0:2;1:5;2:44;3:1;4:1,bbox:53,
6ac986cffe8e439c2b2f2abfe31b5c4f163ffeb7b0a5830bf63781939acdcab2,train/images/04dc922fb27f_frame_000054.jpg,train/labels/04dc922fb27f_frame_000054.txt,04dc922fb27f,54,27.0,train,labeled,55,0:2;1:10;2:42;4:1,bbox:55,
2a1ef382ef7a5df0db0a26e820040be144eaaa20ff1dd3aa6a13ce4fd2ca3d75,train/images/04dc922fb27f_frame_000055.jpg,train/labels/04dc922fb27f_frame_000055.txt,04dc922fb27f,55,27.5,train,labeled,55,0:2;1:9;2:42;3:1;4:1,bbox:55,
bd6865f30691dca5f5c91b75dd0e841c8bae9ce21bf1c2b47b2ae04537078391,train/images/04dc922fb27f_frame_000056.jpg,train/labels/04dc922fb27f_frame_000056.txt,04dc922fb27f,56,28.0,train,labeled,65,0:3;1:9;2:52;4:1,bbox:65,
02c60f28008259ba2114d468ba664e6262622280109e621886dee188a7522d56,train/images/04dc922fb27f_frame_000057.jpg,train/labels/04dc922fb27f_frame_000057.txt,04dc922fb27f,57,28.5,train,labeled,63,0:3;1:8;2:48;3:3;4:1,bbox:63,
52b25cda6d4e442e7080c39bc59921c75dbb52514560c6333a099d05e29fa83d,train/images/04dc922fb27f_frame_000058.jpg,train/labels/04dc922fb27f_frame_000058.txt,04dc922fb27f,58,29.0,train,labeled,66,0:3;1:9;2:48;3:5;4:1,bbox:66,
0e3050d0368b3277904d2b3b3f265b7f17c619c14ce30fd27cb340da3f79dbec,train/images/04dc922fb27f_frame_000059.jpg,train/labels/04dc922fb27f_frame_000059.txt,04dc922fb27f,59,29.5,train,labeled,68,0:3;1:9;2:52;3:3;4:1,bbox:68,
18a8f5f45d8df5a801ae0199c4d31cce99531907c42f4a183de61151cf22de41,train/images/04dc922fb27f_frame_000060.jpg,train/labels/04dc922fb27f_frame_000060.txt,04dc922fb27f,60,30.0,train,labeled,65,0:3;1:8;2:52;3:1;4:1,bbox:65,
cf5fdc0ae170ea25068b4ebe10789c517208714d8d28620e9ae5dc7caf271386,train/images/04dc922fb27f_frame_000061.jpg,train/labels/04dc922fb27f_frame_000061.txt,04dc922fb27f,61,30.5,train,labeled,65,0:3;1:9;2:51;3:1;4:1,bbox:65,
044d9c7e39960e1390fcab466fedd9cf35854ebe0f9c44b402edc60b0b5f5747,train/images/04dc922fb27f_frame_000062.jpg,train/labels/04dc922fb27f_frame_000062.txt,04dc922fb27f,62,31.0,train,labeled,67,0:2;1:10;2:54;3:1,bbox:67,
aa39783ce6ee22bec4e5e0e5a6e259152f5c8841fe68ece0c950374ca91b87a8,train/images/04dc922fb27f_frame_000063.jpg,train/labels/04dc922fb27f_frame_000063.txt,04dc922fb27f,63,31.5,train,labeled,66,0:2;1:10;2:53;3:1,bbox:66,
f79b67395aab1bdb0b4bc4842f302d593ed6dba82550dc16f75b13949243dc35,train/images/04dc922fb27f_frame_000064.jpg,train/labels/04dc922fb27f_frame_000064.txt,04dc922fb27f,64,32.0,train,labeled,64,0:2;1:7;2:52;3:2;4:1,bbox:64,
4f576920094d76b1b519f6bdc0a009aae91cfaaafa0385a3d9c5681eee378e50,train/images/04dc922fb27f_frame_000065.jpg,train/labels/04dc922fb27f_frame_000065.txt,04dc922fb27f,65,32.5,train,labeled,56,0:2;1:7;2:47,bbox:56,
72dfb033c1e525d250b2218db150075d871506220ad5f3bf61ab87bdbc102102,train/images/04dc922fb27f_frame_000066.jpg,train/labels/04dc922fb27f_frame_000066.txt,04dc922fb27f,66,33.0,train,labeled,51,0:4;1:6;2:39;3:2,bbox:51,
47ba0002b02036dae88f07d9adfcf94c9bf56d10abae7bf0dd12c671510399aa,train/images/04dc922fb27f_frame_000067.jpg,train/labels/04dc922fb27f_frame_000067.txt,04dc922fb27f,67,33.5,train,labeled,57,0:4;1:9;2:41;3:3,bbox:57,
f62ff3c5377b0045fb05eec9ffdb9cc468fee839ca6a0cf69a4c73805d695320,train/images/04dc922fb27f_frame_000068.jpg,train/labels/04dc922fb27f_frame_000068.txt,04dc922fb27f,68,34.0,train,labeled,62,0:4;1:10;2:45;3:3,bbox:62,
b72bf8ec5760998ff9c019fe2357b5acab3d9d7fedde0facaf4d54b4f0311377,train/images/04dc922fb27f_frame_000069.jpg,train/labels/04dc922fb27f_frame_000069.txt,04dc922fb27f,69,34.5,train,labeled,64,0:2;1:9;2:49;3:4,bbox:64,
ad1c619c8a43a3f4d7e8f46b3898dfeebd830135c79a5850d4b4fa7c4d5ac9cc,train/images/04dc922fb27f_frame_000070.jpg,train/labels/04dc922fb27f_frame_000070.txt,04dc922fb27f,70,35.0,train,labeled,63,0:4;1:11;2:44;3:4,bbox:63,
195e2915bf35b1671fb6d5a21ac16db10a68bd74d6de1ea859834d89cf70387e,train/images/04dc922fb27f_frame_000071.jpg,train/labels/04dc922fb27f_frame_000071.txt,04dc922fb27f,71,35.5,train,labeled,59,0:3;1:12;2:40;3:4,bbox:59,
1119d5cc7576d33b100d28faf9e67722c00a9f0b2babb22ece464be7abf056c4,train/images/04dc922fb27f_frame_000072.jpg,train/labels/04dc922fb27f_frame_000072.txt,04dc922fb27f,72,36.0,train,labeled,68,0:2;1:11;2:51;3:4,bbox:68,
1f8f2eab476546b1830461d1283fbf1e345d9ee62506f00c7567793dc44ff786,train/images/04dc922fb27f_frame_000073.jpg,train/labels/04dc922fb27f_frame_000073.txt,04dc922fb27f,73,36.5,train,labeled,66,0:2;1:10;2:50;3:4,bbox:66,
495d1b9edf2f3c0d69aed16de6a3717282e1a689515efba58e49a5fc267be86a,train/images/04dc922fb27f_frame_000074.jpg,train/labels/04dc922fb27f_frame_000074.txt,04dc922fb27f,74,37.0,train,labeled,70,0:2;1:11;2:56;3:1,bbox:70,
15fee47670d08f09d1572848c151d7fa2e11aa90c733068a448d269a8d793bdb,train/images/04dc922fb27f_frame_000075.jpg,train/labels/04dc922fb27f_frame_000075.txt,04dc922fb27f,75,37.5,train,labeled,67,0:2;1:11;2:51;3:3,bbox:67,
1bb51fb98736ff056e01afb7caed310c8af23cc74296e11a0c9bdbfd64caae77,train/images/04dc922fb27f_frame_000076.jpg,train/labels/04dc922fb27f_frame_000076.txt,04dc922fb27f,76,38.0,train,labeled,70,0:2;1:12;2:51;3:5,bbox:70,
70b5cdb06238a5c9ef2a6108234fce7ec423696c087f5ece0eb83ef0e997d043,train/images/04dc922fb27f_frame_000077.jpg,train/labels/04dc922fb27f_frame_000077.txt,04dc922fb27f,77,38.5,train,labeled,68,0:3;1:8;2:52;3:5,bbox:68,
2c08272406d7beeb8430e2b6081d48c57f4e82e9b2c61d50becadb74b63cb616,train/images/04dc922fb27f_frame_000078.jpg,train/labels/04dc922fb27f_frame_000078.txt,04dc922fb27f,78,39.0,train,labeled,73,0:3;1:8;2:59;3:3,bbox:73,
67e08ed4637e4cd72a94a990b20e96699562641b30a6f2638da369086af6c80c,train/images/04dc922fb27f_frame_000079.jpg,train/labels/04dc922fb27f_frame_000079.txt,04dc922fb27f,79,39.5,train,labeled,67,0:1;1:9;2:54;3:3,bbox:67,
5eccb4569c4cd06f4af62eadceb6c7123d1fc82396fb7839d4a9014fa4ea67c2,train/images/04dc922fb27f_frame_000080.jpg,train/labels/04dc922fb27f_frame_000080.txt,04dc922fb27f,80,40.0,train,labeled,74,0:1;1:10;2:56;3:7,bbox:74,
e6d2117363ba3c6d1fc7e8cedf3685099cbd4a34b22acf11e1c1554d40101181,train/images/04dc922fb27f_frame_000081.jpg,train/labels/04dc922fb27f_frame_000081.txt,04dc922fb27f,81,40.5,train,labeled,68,0:1;1:11;2:53;3:3,bbox:68,
903067c69c56cb5bbcc20d5ba7c7778625143b2c11995a6900c0edf54bc6f0f1,train/images/04dc922fb27f_frame_000082.jpg,train/labels/04dc922fb27f_frame_000082.txt,04dc922fb27f,82,41.0,train,labeled,70,0:2;1:11;2:56;3:1,bbox:70,
b33d9b2dd4f8aae4c189410cd8fe30768b9b5607869eb9d1983a764db859c95d,train/images/04dc922fb27f_frame_000083.jpg,train/labels/04dc922fb27f_frame_000083.txt,04dc922fb27f,83,41.5,train,labeled,74,0:1;1:10;2:61;3:2,bbox:74,
2e8e0b5865153701453c934270ee5780d29294a90b5a2f7f631754c2836d9f53,train/images/04dc922fb27f_frame_000084.jpg,train/labels/04dc922fb27f_frame_000084.txt,04dc922fb27f,84,42.0,train,labeled,71,0:1;1:9;2:59;3:2,bbox:71,
27a9df12f505daa57f65db0a4f6fb0a2b2baa754a896e383b1e48c0b1e0aa290,train/images/04dc922fb27f_frame_000085.jpg,train/labels/04dc922fb27f_frame_000085.txt,04dc922fb27f,85,42.5,train,labeled,66,0:1;1:10;2:55,bbox:66,
d053256d8d98a3bfc50b1ed25edb585532c96ed3be294db3d54485343d8ebfb4,train/images/04dc922fb27f_frame_000086.jpg,train/labels/04dc922fb27f_frame_000086.txt,04dc922fb27f,86,43.0,train,labeled,71,0:1;1:9;2:60;3:1,bbox:71,
69735c43ad79c379477575c8f6da6a2fb282b7583abe4f4d48489017c71cbcdb,train/images/04dc922fb27f_frame_000087.jpg,train/labels/04dc922fb27f_frame_000087.txt,04dc922fb27f,87,43.5,train,labeled,71,0:1;1:10;2:55;3:5,bbox:71,
e9fd0d1d2f797859ac4edc780694417f0be9ad85a8f25bb4b2b02d983d19750b,train/images/04dc922fb27f_frame_000088.jpg,train/labels/04dc922fb27f_frame_000088.txt,04dc922fb27f,88,44.0,train,labeled,72,0:4;1:9;2:58;3:1,bbox:72,
16796dbcc965b1c5ef6eb513498d7227d4b082a08c2d8034cba90e1ca05bec3e,train/images/04dc922fb27f_frame_000089.jpg,train/labels/04dc922fb27f_frame_000089.txt,04dc922fb27f,89,44.5,train,labeled,68,0:5;1:10;2:50;3:3,bbox:68,
4ced5a0a4229f3bcacaf8940541886a8a6a9c6c1de3ee7f33e541123810ff25c,train/images/04dc922fb27f_frame_000090.jpg,train/labels/04dc922fb27f_frame_000090.txt,04dc922fb27f,90,45.0,train,labeled,72,0:4;1:10;2:55;3:3,bbox:72,
b9e34050b4b59856b088d77bf1cc358a914e0913f655a67ba2fb284b2c6bbeef,train/images/04dc922fb27f_frame_000091.jpg,train/labels/04dc922fb27f_frame_000091.txt,04dc922fb27f,91,45.5,train,labeled,75,0:5;1:10;2:59;3:1,bbox:75,
35c2efe3ba675df79ade45796a59dfae4de18f974c1318739b878ac42c257052,train/images/04dc922fb27f_frame_000092.jpg,train/labels/04dc922fb27f_frame_000092.txt,04dc922fb27f,92,46.0,train,labeled,78,0:4;1:11;2:62;3:1,bbox:78,
d225b60d1cbee43acca01d80b9f9f21de9b1c281151b3e8b78744950d0b37b26,train/images/04dc922fb27f_frame_000093.jpg,train/labels/04dc922fb27f_frame_000093.txt,04dc922fb27f,93,46.5,train,labeled,77,0:2;1:13;2:60;3:2,bbox:77,
b2851372861e9c621adfd49d36ba7eb450887bef02a685e47818da77d20f1abe,train/images/04dc922fb27f_frame_000094.jpg,train/labels/04dc922fb27f_frame_000094.txt,04dc922fb27f,94,47.0,train,labeled,79,0:2;1:12;2:63;3:2,bbox:79,
fb3afec52b6e3652c2144b9c6e93d8ae7f1e5ad3907f7f9a1b48f0adc62d8529,train/images/04dc922fb27f_frame_000095.jpg,train/labels/04dc922fb27f_frame_000095.txt,04dc922fb27f,95,47.5,train,labeled,74,0:2;1:11;2:61,bbox:74,
d1423d96f88683a98c19e823a1143ad2d72915c273a9fe80a1649127d807bd3c,train/images/04dc922fb27f_frame_000096.jpg,train/labels/04dc922fb27f_frame_000096.txt,04dc922fb27f,96,48.0,train,labeled,79,0:2;1:13;2:61;3:3,bbox:79,
48edaaeeaaf3167ab570c2e99f4ac55c69a4a01601496f17d7007c448534a70c,train/images/04dc922fb27f_frame_000097.jpg,train/labels/04dc922fb27f_frame_000097.txt,04dc922fb27f,97,48.5,train,labeled,73,0:2;1:13;2:55;3:3,bbox:73,
fc3d53ea86b4ea80f24b3f402c4b2d802ab9bfccf24ffb29580441b2b85535ed,train/images/04dc922fb27f_frame_000098.jpg,train/labels/04dc922fb27f_frame_000098.txt,04dc922fb27f,98,49.0,train,labeled,73,0:3;1:13;2:57,bbox:73,
802b54b2a4a93ecb4ec9a668e7061bea11c2985d9119dd750eca20e370245264,train/images/04dc922fb27f_frame_000099.jpg,train/labels/04dc922fb27f_frame_000099.txt,04dc922fb27f,99,49.5,train,labeled,73,0:2;1:14;2:55;3:2,bbox:73,
2c0049b8624b21d00c818703d35a8c0189f4222d19869dd28ce66145694c045d,train/images/04dc922fb27f_frame_000100.jpg,train/labels/04dc922fb27f_frame_000100.txt,04dc922fb27f,100,50.0,train,labeled,75,0:3;1:13;2:59,bbox:75,
12f7cf2b139be3c5fee716ce88957afa6af2459b7d2717c369a869d0e466aced,train/images/04dc922fb27f_frame_000101.jpg,train/labels/04dc922fb27f_frame_000101.txt,04dc922fb27f,101,50.5,train,labeled,78,0:3;1:13;2:62,bbox:78,
79d463990309f3b8957f26dc6ad70cc985cff3db5419becf9f535f7b610ca61f,train/images/04dc922fb27f_frame_000102.jpg,train/labels/04dc922fb27f_frame_000102.txt,04dc922fb27f,102,51.0,train,labeled,79,0:3;1:13;2:63,bbox:79,
